"city","hotel","description","url","coords","avg_temperature_7days"
"Le-Havre","Résidence La Frégate","La Résidence La Frégate est située près du centre du Havre, à 3 km de la plage. ","https://www.booking.com
/hotel/fr/residence-la-fregate.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4ApfSrIsGwAIB0gIkYjE2NzFkMGQtYmIyYS00NzVlLTgyODQtNzdjMTA5NGQ4MDNi2AIF4AIB&sid=6b5c2630d79228e917d841497fca1ff9&dest_id=-1441598&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1634412825&srpvid=1ae0898cb5e40115&ucfs=1&sig=v1A9aRPLOi&from=searchresults
;highlight_room=#hotelTmpl","0.130219906568527,49.4934219676408",15.07857143
"Le-Havre","Oscar Hôtel","L'Oscar Hôtel est situé dans le quartier Perret du Havre, qui appartient au patrimoine mondial de l'UNESCO. ","https://www.booking.com
/hotel/fr/celtic.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4ApfSrIsGwAIB0gIkYjE2NzFkMGQtYmIyYS00NzVlLTgyODQtNzdjMTA5NGQ4MDNi2AIF4AIB&sid=6b5c2630d79228e917d841497fca1ff9&dest_id=-1441598&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1634412825&srpvid=1ae0898cb5e40115&ucfs=1&sig=v1M41xYqM1&from=searchresults
;highlight_room=#hotelTmpl","0.107108652591705,49.4898102754459",15.07857143
"Le-Havre","Mercure Le Havre Centre Bassin Du Commerce","Le Mercure Le Havre Centre Bassin Du Commerce se trouve dans le centre-ville du Havre, en face du Bassin du Commerce et à proximité du port ferry. ","https://www.booking.com
/hotel/fr/mercure-bassin-du-commerce.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4ApfSrIsGwAIB0gIkYjE2NzFkMGQtYmIyYS00NzVlLTgyODQtNzdjMTA5NGQ4MDNi2AIF4AIB&sid=6b5c2630d79228e917d841497fca1ff9&dest_id=-1441598&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1634412825&srpvid=1ae0898cb5e40115&ucfs=1&sig=v1E1f3ezDM&from=searchresults
;highlight_room=#hotelTmpl","0.116812884807587,49.4903364526865",15.07857143
"Le-Havre","Hôtel Les Gens De Mer Le Havre by Popinns","Les Gens de Mer est situé en plein cœur du Havre, en face du marché central couvert et à proximité du Bassin de Commerce. Une connexion Wi-Fi est disponible gratuitement dans les parties communes. ","https://www.booking.com
/hotel/fr/les-gens-de-mer-le-havre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4ApfSrIsGwAIB0gIkYjE2NzFkMGQtYmIyYS00NzVlLTgyODQtNzdjMTA5NGQ4MDNi2AIF4AIB&sid=6b5c2630d79228e917d841497fca1ff9&dest_id=-1441598&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1634412825&srpvid=1ae0898cb5e40115&ucfs=1&sig=v1p7tnlOAx&from=searchresults
;highlight_room=#hotelTmpl","0.10338306427002,49.4899182990494",15.07857143
"Le-Havre","Le Richelieu","Le Citotel Le Richelieu est situé entre la mairie et la cathédrale, au cœur du Havre, à seulement 10 minutes à pied de la plage et à 24 km d'Honfleur. ","https://www.booking.com
/hotel/fr/le-richelieu-le-havre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4ApfSrIsGwAIB0gIkYjE2NzFkMGQtYmIyYS00NzVlLTgyODQtNzdjMTA5NGQ4MDNi2AIF4AIB&sid=6b5c2630d79228e917d841497fca1ff9&dest_id=-1441598&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1634412825&srpvid=1ae0898cb5e40115&ucfs=1&sig=v12yP5a9Ez&from=searchresults
;highlight_room=#hotelTmpl","0.107602179050446,49.4888110458131",15.07857143
"Le-Havre","Eklo Hotels Le Havre","L’Eklo Hotels Le Havre est un établissement de style moderne situé au Havre. Il possède une réception ouverte 24h/24, une cuisine commune et une salle à manger. ","https://www.booking.com
/hotel/fr/eklo-hotels-le-havre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4ApfSrIsGwAIB0gIkYjE2NzFkMGQtYmIyYS00NzVlLTgyODQtNzdjMTA5NGQ4MDNi2AIF4AIB&sid=6b5c2630d79228e917d841497fca1ff9&dest_id=-1441598&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1634412825&srpvid=1ae0898cb5e40115&ucfs=1&sig=v1GRV-WdP9&from=searchresults
;highlight_room=#hotelTmpl","0.1163261363846,49.5198637050259",15.07857143
"Le-Havre","Nomad Hotel le Havre","Le Nomad Hotel Le Havre propose des chambres climatisées, dotées d'une connexion Wi-Fi gratuite et décorées dans un style moderne. ","https://www.booking.com
/hotel/fr/nomad-le-havre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4ApfSrIsGwAIB0gIkYjE2NzFkMGQtYmIyYS00NzVlLTgyODQtNzdjMTA5NGQ4MDNi2AIF4AIB&sid=6b5c2630d79228e917d841497fca1ff9&dest_id=-1441598&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1634412825&srpvid=1ae0898cb5e40115&ucfs=1&sig=v18S8aUNE6&from=searchresults
;highlight_room=#hotelTmpl","0.125306883397684,49.4933176045611",15.07857143
"Rouen","Fiquet de Normanville pour votre bien être en plein coeur historique","Doté d'une connexion Wi-Fi gratuite et d'une vue sur la ville, le Fiquet de Normanville pour votre bien-être en plein cœur historique est un hébergement situé dans le centre de Rouen, à seulement 700...","https://www.booking.com
/hotel/fr/fiquet-de-normanville.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1Wy_z28Tr&from=searchresults
;highlight_room=#hotelTmpl","1.098049683432,49.442444140509",14.8
"Rouen","Cosy'Appart - LA ROSE","Vous bénéficierez d'une connexion Wi-Fi gratuite. Le Cosy'Appart - LA ROSE est situé dans un quartier central de Rouen, à seulement 2,5 km de la cathédrale Notre-Dame. ","https://www.booking.com
/hotel/fr/la-rose-rouen1.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1-nkBrmXA&from=searchresults
;highlight_room=#hotelTmpl","1.1115865,49.443319",14.8
"Rouen","CosyRouen Gare","Situé à Rouen, à 3,1 km de la cathédrale Notre-Dame de Rouen, le CosyRouen Gare propose une connexion Wi-Fi gratuite et une vue sur la ville. ","https://www.booking.com
/hotel/fr/cosy-rouen.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1aPkZvE0K&from=searchresults
;highlight_room=#hotelTmpl","1.095687,49.452865",14.8
"Rouen","La Loge d'Harcourt : Hypercentre chic et moderne","Bénéficiant d'une connexion Wi-Fi gratuite et d'une vue sur la ville, La Loge d'Harcourt : Hébergement Hypercentre chic L'établissement et moderne est situé dans le centre de Rouen, à seulement 1,3 km...","https://www.booking.com
/hotel/fr/appartement-moderne-et-calme-en-hypercentre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1YmSKzKXr&from=searchresults
;highlight_room=#hotelTmpl","1.085097557672,49.440810366303",14.8
"Rouen","Superbe appartement dans le quartier de la gare","Le Superbe appartement dans le quartier de la gare propose un hébergement à Rouen, à 2,3 km de la cathédrale Notre-Dame. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. ","https://www.booking.com
/hotel/fr/le-rive-droite-rouen.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1Tr2uWrNb&from=searchresults
;highlight_room=#hotelTmpl","1.09623343603516,49.4485027016785",14.8
"Rouen","La Villa","Situé à Rouen, en Haute-Normandie, l'établissement La Villa propose gratuitement une connexion Wi-Fi et un parking privé. ","https://www.booking.com
/hotel/fr/ermitage-bouquet-rouen.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1s2PL3aID&from=searchresults
;highlight_room=#hotelTmpl","1.0890898,49.4502853",14.8
"Rouen","Hôtel Céline - Hôtel de la Gare","L'Hôtel Céline - Hôtel de la Gare se trouve dans une rue calme du centre-ville de Rouen, à 5 minutes à pied de la gare de Rouen-Rive-Droite. ","https://www.booking.com
/hotel/fr/hotel-celine.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1F-5wMfui&from=searchresults
;highlight_room=#hotelTmpl","1.09021067619324,49.4490335153754",14.8
"Rouen","studi'home","Situé dans le centre de Rouen, à 600 mètres de la cathédrale Notre-Dame, le studi'home propose des hébergements bien équipés avec connexion Wi-Fi gratuite. ","https://www.booking.com
/hotel/fr/studi-39-home.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1zv_zQygF&from=searchresults
;highlight_room=#hotelTmpl","1.090557,49.443658",14.8
"Rouen","Hôtel 1er Consul Rouen","L'Hôtel 1er Consul Rouen vous accueille dans le centre-ville de la capitale normande. L'établissement se situe juste en face de la mairie de Rouen et à 3 km du stade Kindarena. ","https://www.booking.com
/hotel/fr/brit-versan.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1fIBEqPQm&from=searchresults
;highlight_room=#hotelTmpl","1.09777584671974,49.4435848064195",14.8
"Rouen","Hotel Dandy Rouen centre","Cet hôtel est situé dans le centre de Rouen, à 100 mètres de la place du Vieux-Marché et de l’église Sainte-Jeanne-d’Arc. ","https://www.booking.com
/hotel/fr/dandy.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1INFXzVIO&from=searchresults
;highlight_room=#hotelTmpl","1.08676269650459,49.4452772930929",14.8
"Rouen","Séjours & Affaires Rouen Normandie","L'établissement Séjours & Affaires Rouen Normandie se situe à proximité du centre-ville historique, à côté de la station de tramway Voltaire. ","https://www.booking.com
/hotel/fr/residhome-rouen-normandie.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1_OCxwOTK&from=searchresults
;highlight_room=#hotelTmpl","1.08928665518761,49.4217943833687",14.8
"Rouen","Hôtel De La Cathédrale","Arborant une façade à colombages datant du XVIIe siècle, l'Hôtel De La Cathédrale est situé à seulement 50 mètres de la cathédrale de Rouen, en plein cœur du centre historique de la ville. ","https://www.booking.com
/hotel/fr/de-la-cathedrale.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v14kghqTaN&from=searchresults
;highlight_room=#hotelTmpl","1.09693363308907,49.4401168137844",14.8
"Rouen","The Originals City, Hôtel Notre Dame, Rouen","L’The Originals City, Hôtel Notre Dame, Rouen propose des hébergements dans le centre de Rouen, entre la cathédrale et la Seine, à 3 km du palais des sports Kindarena. ","https://www.booking.com
/hotel/fr/hotel-notre-dame.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1r023QLs2&from=searchresults
;highlight_room=#hotelTmpl","1.09345078468323,49.4385349021501",14.8
"Rouen","Alive Hotel De Quebec","L'Alive Hôtel de Québec vous accueille dans un quartier paisible au cœur de Rouen. ","https://www.booking.com
/hotel/fr/alive-hotel-de-quebec.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1l8yMEMFZ&from=searchresults
;highlight_room=#hotelTmpl","1.09725281596184,49.4378341879387",14.8
"Rouen","Le Vieux Carré","L'hôtel Le Vieux Carré est situé dans le centre de Rouen, dans une zone piétonne, à seulement 850 mètres de la gare de Rouen-Rive-Droite. ","https://www.booking.com
/hotel/fr/le-vieux-carre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1P0SqvwTe&from=searchresults
;highlight_room=#hotelTmpl","1.09457395970821,49.4433271352408",14.8
"Rouen","B&B Hôtel Rouen Centre St Sever","Le B&B Hôtel Rouen Centre St Sever vous accueille au cœur de Rouen, à proximité du centre commercial Saint-Sever et à 4 km du stade Kindarena. ","https://www.booking.com
/hotel/fr/comforthotelrouencentre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1pJNqLe2a&from=searchresults
;highlight_room=#hotelTmpl","1.08483284711838,49.4303262811811",14.8
"Rouen","Les Initiés","Installé au cœur du centre historique de Rouen, l'établissement Les Initiés est situé à seulement 10 minutes à pied de la gare de Rouen-Rive-Droite et à 3 km du stade Kindarena. ","https://www.booking.com
/hotel/fr/les-inities-rouen.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1UJPCjF6O&from=searchresults
;highlight_room=#hotelTmpl","1.09243892133236,49.4419764103608",14.8
"Rouen","Brit Hotel Confort Rouen Centre","Le Brit Hotel Confort Rouen Centre se situe dans le centre de Rouen, à proximité de la faculté de médecine et à 4 km de la salle omnisports Le Kindarena. ","https://www.booking.com
/hotel/fr/le-relais-des-2-rivieres.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1ZqjE_HAI&from=searchresults
;highlight_room=#hotelTmpl","1.10920339822769,49.4386953629876",14.8
"Rouen","Comfort Hotel Rouen Alba","Situé à 5 minutes à pied de la vieille ville historique de Rouen et à 3 km du palais des sports Kindarena, le Comfort Hotel Rouen Alba propose des chambres avec une connexion Wi-Fi gratuite et un...","https://www.booking.com
/hotel/fr/albarouen.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1t7x-PNjS&from=searchresults
;highlight_room=#hotelTmpl","1.09431311488152,49.438447694953",14.8
"Rouen","Radisson Blu Hotel, Rouen Centre","Situé à Rouen, le Radisson Blu Hotel, Rouen Centre dispose d'un restaurant servant des plats locaux de haute qualité, d'une salle de sport, d'un bar et d'un salon commun. ","https://www.booking.com
/hotel/fr/radisson-blu-rouen-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1_FEev3_L&from=searchresults
;highlight_room=#hotelTmpl","1.09412,49.446441",14.8
"Rouen","Astrid","Cet hôtel moderne est situé en face de la gare de Rouen, dans une longue rue regorgeant de boutiques et menant au centre-ville. ","https://www.booking.com
/hotel/fr/hotelastrid_rouen.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1UvtkjNAO&from=searchresults
;highlight_room=#hotelTmpl","1.09381422400475,49.4483063583166",14.8
"Rouen","Best Western Plus Hotel Litteraire Gustave Flaubert","Situé dans le centre historique de Rouen, à 3 km du Kindarena, le Best Western Plus Hotel Litteraire Gustave Flaubert propose des hébergements à la décoration inspirée par l’œuvre littéraire de...","https://www.booking.com
/hotel/fr/hotellitterairegustaveflaubert.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v13JIjgyEZ&from=searchresults
;highlight_room=#hotelTmpl","1.08660310506821,49.4430642307644",14.8
"Rouen","Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel","Situé à Rouen, à 3,1 km de la cathédrale Notre-Dame, l'Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel propose un restaurant, un parking privé, un bar et un salon commun. ","https://www.booking.com
/hotel/fr/holiday-inn-express-rouen-centre-rive-gauche.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1xgfE77B1&from=searchresults
;highlight_room=#hotelTmpl","1.072398,49.429988",14.8
"Rouen","Maison hypercentre Rouen tout confort","Située dans le centre de Rouen, à seulement 700 mètres de la cathédrale Notre-Dame, la Maison hypercentre Rouen tout confort offre une vue sur la ville et propose une connexion Wi-Fi gratuite. ","https://www.booking.com
/hotel/fr/maison-hypercentre-rouen-tout-confort.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Av_SrIsGwAIB0gIkMjIwOTRmYWItNTc4OS00Y2Q0LTljODUtNDQ0ZGFjOGY1MDcz2AIF4AIB&sid=05da8dcaaf1848d44b741cdc817f0227&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1634412928&srpvid=d2b989c02b5301f6&ucfs=1&sig=v1daeC0d2q&from=searchresults
;highlight_room=#hotelTmpl","1.0913262,49.4446518",14.8
